id	observed	expected
G009363615	p__	p__Proteobacteria
G002309885	p__	p__PVC_group
G012932795	p__	p__Proteobacteria
G000284115	p__	p__PVC_group
G001624705	p__	p__Proteobacteria
G001654915	p__	p__Proteobacteria
G003508565	p__	p__Proteobacteria
G002722515	p__	p__Proteobacteria
G000022125	p__	p__Proteobacteria
G003242475	p__	p__Proteobacteria
G000799735	p__	p__Proteobacteria
G006218025	p__	p__Proteobacteria
G003415675	p__	p__Proteobacteria
G002338385	p__	p__Proteobacteria
G902569415	p__	p__Proteobacteria
G900103325	p__	p__Proteobacteria
G003094615	p__	p__Proteobacteria
G012517065	p__	p__PVC_group
G900113875	p__	p__Proteobacteria
G000377745	p__	p__Proteobacteria
G009908505	p__	p__Proteobacteria
G902582845	p__	p__Proteobacteria
G001788955	p__	p__Candidatus_Peregrinibacteria
G002209355	p__	p__Proteobacteria
G002694745	p__	p__Proteobacteria
G001730085	p__	p__PVC_group
G012932145	p__	p__Proteobacteria
G002005305	p__	p__Proteobacteria
G902603475	p__	p__Proteobacteria
G900176285	p__	p__Proteobacteria
G002779345	p__	p__PVC_group
G902459645	p__	p__Proteobacteria
G009931115	p__	p__Proteobacteria
G009937605	p__	p__Proteobacteria
G001914815	p__	p__Acidobacteria
G900111095	p__	p__Proteobacteria
G011331255	p__	p__Euryarchaeota
G003165315	p__	p__Acidobacteria
G008330225	p__	p__Proteobacteria
G001467535	p__	p__Proteobacteria
G902594835	p__	p__Proteobacteria
G003355515	p__	p__Proteobacteria
G005280755	p__	p__Proteobacteria
G003997495	p__	p__Proteobacteria
G902622845	p__	p__SAR86_cluster
G002364005	p__	p__PVC_group
G003165005	p__	p__Acidobacteria
G900217905	p__	p__Proteobacteria
G011390035	p__	p__Proteobacteria
G001043895	p__	p__Proteobacteria
G902590295	p__	p__Proteobacteria
G003932755	p__	p__Proteobacteria
G001563265	p__	p__Proteobacteria
G002396525	p__	p__Proteobacteria
G000378505	p__	p__Proteobacteria
G902561585	p__	p__Proteobacteria
G005503065	p__	p__Proteobacteria
G011391835	p__	p__Proteobacteria
G000016065	p__	p__Proteobacteria
G000015285	p__	p__Proteobacteria
G000819725	p__	p__Proteobacteria
G902628195	p__	p__Proteobacteria
G000280055	p__	p__Proteobacteria
G001421885	p__	p__Proteobacteria
G003096275	p__	p__Proteobacteria
G902627045	p__	p__Proteobacteria
G000954095	p__	p__PVC_group
G000175195	p__	p__Proteobacteria
G002795825	p__	p__Proteobacteria
G000622385	p__	p__Proteobacteria
G902574215	p__	p__Proteobacteria
G001771135	p__	p__candidate_division_CPR3
G002691795	p__	p__SAR116_cluster
G005870025	p__	p__Proteobacteria
G902555275	p__	p__Proteobacteria
G902617825	p__	p__Proteobacteria
G001717955	p__	p__Proteobacteria
G003520965	p__	p__FCB_group
G002346535	p__	p__PVC_group
G011620135	p__	p__Proteobacteria
G902578265	p__	p__Proteobacteria
G004297165	p__	p__Proteobacteria
G002028455	p__	p__Proteobacteria
G001421785	p__	p__Proteobacteria
G003551485	p__	p__PVC_group
G007556775	p__	p__Proteobacteria
G900104925	p__	p__PVC_group
G010692745	p__	p__Proteobacteria
G900220985	p__	p__Proteobacteria
G000195935	p__	p__Euryarchaeota
G005778045	p__	p__PVC_group
G902591565	p__	p__SAR86_cluster
G004421105	p__	p__Proteobacteria
G003451585	p__	p__PVC_group
G002410125	p__	p__Proteobacteria
G001824555	p__	p__PVC_group
G011367225	p__	p__Euryarchaeota
G003215185	p__	p__Proteobacteria
G009783635	p__	p__Stenosarchaea_group
G902610115	p__	p__Proteobacteria
G003131635	p__	p__Acidobacteria
G013001055	p__	p__Proteobacteria
G003154855	p__	p__Acidobacteria
G002091635	p__	p__Proteobacteria
G011806405	p__	p__Proteobacteria
G902769055	p__	p__Proteobacteria
G009646425	p__	p__Proteobacteria
G002803605	p__	p__Proteobacteria
G000421645	p__	p__Proteobacteria
G007741535	p__	p__PVC_group
G011620315	p__	p__Proteobacteria
G003218915	p__	p__PVC_group
G901472455	p__	p__Proteobacteria
G001626925	p__	p__Proteobacteria
G003131985	p__	p__Acidobacteria
G002115745	p__	p__Proteobacteria
G002726595	p__	p__Proteobacteria
G902634455	p__	p__Proteobacteria
G009498455	p__	p__Proteobacteria
G003973385	p__	p__Terrabacteria_group
G005776545	p__	p__PVC_group
G900100755	p__	p__Proteobacteria
G900163785	p__	p__Proteobacteria
G001641755	p__	p__Proteobacteria
G001655005	p__	p__Proteobacteria
G012031925	p__	p__Candidatus_Gracilibacteria
G003693905	p__	p__Proteobacteria
G002699615	p__	p__Proteobacteria
G003641465	p__	p__PVC_group
G902515355	p__	p__Proteobacteria
G902592615	p__	p__SAR116_cluster
G000709345	p__	p__Proteobacteria
G902587145	p__	p__Proteobacteria
G000472805	p__	p__Proteobacteria
G902859745	p__	p__Proteobacteria
G011391285	p__	p__Proteobacteria
G001938985	p__	p__Proteobacteria
G900177435	p__	p__Proteobacteria
G902581445	p__	p__Proteobacteria
G004115925	p__	p__Proteobacteria
G002163755	p__	p__Proteobacteria
G006539725	p__	p__Proteobacteria
G011290545	p__	p__Proteobacteria
G001801305	p__	p__Proteobacteria
G000350085	p__	p__Proteobacteria
G002112385	p__	p__Proteobacteria
G000507845	p__	p__Proteobacteria
G002507205	p__	p__Stenosarchaea_group
G002452815	p__	p__Proteobacteria
G002188635	p__	p__Proteobacteria
G002427815	p__	p__Proteobacteria
G005884335	p__	p__Proteobacteria
G007833165	p__	p__Proteobacteria
G003233305	p__	p__Proteobacteria
G007122885	p__	p__FCB_group
G001307155	p__	p__Proteobacteria
G001691555	p__	p__Proteobacteria
G011516765	p__	p__Proteobacteria
G002396885	p__	p__PVC_group
G002127225	p__	p__Proteobacteria
G003538525	p__	p__Proteobacteria
G001467025	p__	p__Proteobacteria
G007827395	p__	p__Proteobacteria
G002002885	p__	p__Proteobacteria
G009996515	p__	p__Proteobacteria
G000165125	p__	p__Proteobacteria
G012927085	p__	p__Proteobacteria
G000406145	p__	p__Proteobacteria
G005777185	p__	p__Proteobacteria
G003283905	p__	p__Proteobacteria
G012519255	p__	p__Euryarchaeota
G001418005	p__	p__Proteobacteria
G000972865	p__	p__Proteobacteria
G002205125	p__	p__Proteobacteria
G003097235	p__	p__Proteobacteria
G900299025	p__	p__Proteobacteria
G001591145	p__	p__Proteobacteria
G900180385	p__	p__Proteobacteria
G002840435	p__	p__Proteobacteria
G009295635	p__	p__Proteobacteria
G902584995	p__	p__Proteobacteria
G902613995	p__	p__Proteobacteria
G009837085	p__	p__Acidobacteria
G003217235	p__	p__Proteobacteria
G001783715	p__	p__Proteobacteria
G003598055	p__	p__PVC_group
G009885695	p__	p__PVC_group
G011064745	p__	p__PVC_group
G009617585	p__	p__Proteobacteria
G010367455	p__	p__PVC_group
G902601475	p__	p__SAR86_cluster
G002968635	p__	p__Proteobacteria
G002305765	p__	p__Proteobacteria
G900155945	p__	p__Proteobacteria
G000633395	p__	p__Proteobacteria
G900537125	p__	p__Proteobacteria
G900446215	p__	p__Proteobacteria
G902826455	p__	p__Acidobacteria
G002862405	p__	p__Proteobacteria
G002770725	p__	p__Proteobacteria
G002205645	p__	p__Proteobacteria
G000198775	p__	p__Proteobacteria
G009843725	p__	p__Proteobacteria
G000816845	p__	p__Proteobacteria
G003719295	p__	p__Proteobacteria
G902617525	p__	p__Proteobacteria
G010468615	p__	p__Proteobacteria
G002085025	p__	p__PVC_group
G009827055	p__	p__Proteobacteria
G004357005	p__	p__Proteobacteria
G001996005	p__	p__Proteobacteria
G002958735	p__	p__Proteobacteria
G002937115	p__	p__Proteobacteria
G004217445	p__	p__Proteobacteria
G003367355	p__	p__Proteobacteria
G001292705	p__	p__Proteobacteria
G001931505	p__	p__Proteobacteria
G010024525	p__	p__PVC_group
G003852515	p__	p__Proteobacteria
G006402735	p__	p__Proteobacteria
G000155975	p__	p__Proteobacteria
G900205755	p__	p__Proteobacteria
G001314715	p__	p__Proteobacteria
G001742165	p__	p__Proteobacteria
G902635645	p__	p__SAR86_cluster
G011440395	p__	p__Proteobacteria
G011524995	p__	p__Proteobacteria
G000746585	p__	p__Proteobacteria
G902552805	p__	p__Proteobacteria
G902616675	p__	p__Proteobacteria
G007625055	p__	p__Proteobacteria
G900102675	p__	p__Proteobacteria
G003168355	p__	p__Acidobacteria
G900258035	p__	p__Proteobacteria
G900156655	p__	p__Proteobacteria
G902560625	p__	p__Proteobacteria
G000426285	p__	p__Proteobacteria
G009828065	p__	p__Proteobacteria
G902559075	p__	p__Proteobacteria
G000284615	p__	p__Proteobacteria
G003164855	p__	p__Acidobacteria
G900111115	p__	p__Proteobacteria
G900188185	p__	p__Proteobacteria
G902587085	p__	p__Proteobacteria
G002390425	p__	p__Proteobacteria
G002841195	p__	p__Proteobacteria
G000013885	p__	p__Proteobacteria
G003283875	p__	p__SAR116_cluster
G002777965	p__	p__Proteobacteria
G000961745	p__	p__Proteobacteria
G001577635	p__	p__Proteobacteria
G001693755	p__	p__Proteobacteria
G001805575	p__	p__PVC_group
G003403015	p__	p__Proteobacteria
G001626765	p__	p__Proteobacteria
G002113595	p__	p__Proteobacteria
G012522415	p__	p__Proteobacteria
G002422505	p__	p__Proteobacteria
G000764495	p__	p__Proteobacteria
G003072485	p__	p__Proteobacteria
G000378225	p__	p__Proteobacteria
G900100455	p__	p__Proteobacteria
G900450705	p__	p__Proteobacteria
G001464125	p__	p__Proteobacteria
G000346755	p__	p__Proteobacteria
G001447805	p__	p__Proteobacteria
G000025525	p__	p__Methanomada_group
G003290445	p__	p__Proteobacteria
G000429645	p__	p__Proteobacteria
G001693435	p__	p__Proteobacteria
G009176705	p__	p__Proteobacteria
G002315855	p__	p__PVC_group
G001896715	p__	p__Stenosarchaea_group
G000193225	p__	p__Proteobacteria
G000807925	p__	p__Proteobacteria
G004343775	p__	p__Proteobacteria
G008370495	p__	p__Proteobacteria
G003151985	p__	p__Acidobacteria
G000238595	p__	p__Proteobacteria
G002720935	p__	p__Proteobacteria
G001642735	p__	p__Proteobacteria
G002989035	p__	p__Proteobacteria
G005790605	p__	p__PVC_group
G900188295	p__	p__Proteobacteria
G001678755	p__	p__Proteobacteria
G900116385	p__	p__Proteobacteria
G003850345	p__	p__Proteobacteria
G001464795	p__	p__Proteobacteria
G002343395	p__	p__Proteobacteria
G900114775	p__	p__Proteobacteria
G002721825	p__	p__Proteobacteria
G002799155	p__	p__Proteobacteria
G002331565	p__	p__FCB_group
G007995055	p__	p__Proteobacteria
G000496735	p__	p__Proteobacteria
G902515485	p__	p__Proteobacteria
G003149475	p__	p__Proteobacteria
G902558795	p__	p__Proteobacteria
G004378355	p__	p__Proteobacteria
G006226375	p__	p__Proteobacteria
G002896965	p__	p__Proteobacteria
G002167855	p__	p__Proteobacteria
G002457055	p__	p__Proteobacteria
G902547925	p__	p__SAR116_cluster
G006517275	p__	p__Proteobacteria
G001676615	p__	p__Proteobacteria
G008086115	p__	p__Proteobacteria
G001298525	p__	p__Proteobacteria
G900104805	p__	p__Proteobacteria
G902556855	p__	p__Proteobacteria
G003049085	p__	p__Proteobacteria
G000473225	p__	p__Proteobacteria
G902509555	p__	p__SAR86_cluster
G902628375	p__	p__SAR86_cluster
G011375175	p__	p__Proteobacteria
G900095695	p__	p__Proteobacteria
G001644455	p__	p__Proteobacteria
G003220075	p__	p__PVC_group
G002238905	p__	p__Proteobacteria
G009927005	p__	p__Proteobacteria
G012517315	p__	p__Proteobacteria
G000144605	p__	p__Proteobacteria
G902595145	p__	p__SAR116_cluster
G002849855	p__	p__Proteobacteria
G009921245	p__	p__Proteobacteria
G001428605	p__	p__Proteobacteria
G010095445	p__	p__Proteobacteria
G900478135	p__	p__Proteobacteria
G000482745	p__	p__Proteobacteria
G009857495	p__	p__Proteobacteria
G004342605	p__	p__Proteobacteria
G003942085	p__	p__Diaforarchaea_group
G002256245	p__	p__Proteobacteria
G005239935	p__	p__PVC_group
G000805455	p__	p__Proteobacteria
G003217325	p__	p__Proteobacteria
G003567055	p__	p__Proteobacteria
G002087295	p__	p__Proteobacteria
G004005935	p__	p__Proteobacteria
G003212275	p__	p__Proteobacteria
G002067705	p__	p__Stenosarchaea_group
G002729725	p__	p__PVC_group
G900094625	p__	p__Proteobacteria
G004341385	p__	p__Proteobacteria
G001294465	p__	p__Proteobacteria
G003164755	p__	p__Stenosarchaea_group
G000173575	p__	p__Proteobacteria
G000226295	p__	p__Acidobacteria
G012517095	p__	p__PVC_group
G902577425	p__	p__Proteobacteria
G002077135	p__	p__Proteobacteria
G002469305	p__	p__Proteobacteria
G003202035	p__	p__Proteobacteria
G002706025	p__	p__Proteobacteria
G004123905	p__	p__Proteobacteria
G902633885	p__	p__Proteobacteria
G001303465	p__	p__PVC_group
G002964705	p__	p__Proteobacteria
G009914575	p__	p__Proteobacteria
G011374735	p__	p__Proteobacteria
G013042035	p__	p__Proteobacteria
G900637275	p__	p__Proteobacteria
G002494625	p__	p__Euryarchaeota
G007745835	p__	p__PVC_group
G000349205	p__	p__Proteobacteria
G002937655	p__	p__Proteobacteria
G000447245	p__	p__FCB_group
G003363755	p__	p__Proteobacteria
G007827375	p__	p__Proteobacteria
G902766935	p__	p__PVC_group
G000743525	p__	p__Proteobacteria
G003595175	p__	p__Proteobacteria
G001577185	p__	p__FCB_group
G002715005	p__	p__Proteobacteria
G002238605	p__	p__OMG_group
G012514925	p__	p__Proteobacteria
G003443535	p__	p__Proteobacteria
G900220975	p__	p__Proteobacteria
G003012705	p__	p__Proteobacteria
G003963015	p__	p__Proteobacteria
G002373815	p__	p__Proteobacteria
G003561595	p__	p__Proteobacteria
G003282105	p__	p__SAR86_cluster
G002342225	p__	p__Proteobacteria
G000472925	p__	p__Proteobacteria
G012271165	p__	p__Acidobacteria
G009765865	p__	p__Proteobacteria
G900470155	p__	p__Proteobacteria
G002424865	p__	p__Proteobacteria
G011764505	p__	p__Proteobacteria
G000510805	p__	p__Proteobacteria
G010975005	p__	p__Proteobacteria
G002868865	p__	p__Proteobacteria
G004171285	p__	p__Proteobacteria
G008923285	p__	p__Proteobacteria
G004028275	p__	p__Proteobacteria
G000738675	p__	p__Proteobacteria
G000493945	p__	p__FCB_group
G000786215	p__	p__Proteobacteria
G003253705	p__	p__Proteobacteria
G003353565	p__	p__Proteobacteria
G006333845	p__	p__Proteobacteria
G900573885	p__	p__Proteobacteria
G003599475	p__	p__Proteobacteria
G007859655	p__	p__Proteobacteria
G003353055	p__	p__Proteobacteria
G902623785	p__	p__Proteobacteria
G000282655	p__	p__Proteobacteria
G012975065	p__	p__Proteobacteria
G000260965	p__	p__Proteobacteria
G900454535	p__	p__Proteobacteria
G000711225	p__	p__Proteobacteria
G013331275	p__	p__Stenosarchaea_group
G009781495	p__	p__Proteobacteria
G006364615	p__	p__Proteobacteria
G000013165	p__	p__Proteobacteria
G009693985	p__	p__Proteobacteria
G003165075	p__	p__Acidobacteria
G003056725	p__	p__Proteobacteria
G003224085	p__	p__Acidobacteria
G902587165	p__	p__PVC_group
G000308295	p__	p__Proteobacteria
G003644505	p__	p__PVC_group
G902544065	p__	p__Proteobacteria
G902524655	p__	p__Proteobacteria
G004798905	p__	p__Proteobacteria
G000801335	p__	p__Proteobacteria
G007993975	p__	p__Proteobacteria
G003697345	p__	p__Proteobacteria
G005882415	p__	p__Proteobacteria
G009845905	p__	p__Proteobacteria
G902761495	p__	p__Proteobacteria
G000755385	p__	p__Proteobacteria
G002730855	p__	p__Proteobacteria
G902459735	p__	p__Proteobacteria
G003182275	p__	p__Proteobacteria
G004214815	p__	p__Proteobacteria
G003443615	p__	p__Proteobacteria
G000341395	p__	p__Proteobacteria
G001557115	p__	p__Proteobacteria
G003026365	p__	p__Proteobacteria
G900604315	p__	p__Proteobacteria
G012511245	p__	p__Stenosarchaea_group
G000964085	p__	p__Proteobacteria
G009807005	p__	p__Proteobacteria
G900129305	p__	p__Proteobacteria
G004347735	p__	p__Proteobacteria
G003153455	p__	p__Proteobacteria
G003337715	p__	p__Proteobacteria
G002214465	p__	p__Euryarchaeota
G003660285	p__	p__Proteobacteria
G009692105	p__	p__FCB_group
G003695565	p__	p__PVC_group
G009755815	p__	p__Proteobacteria
G005116575	p__	p__Proteobacteria
G000442315	p__	p__Proteobacteria
G003428805	p__	p__Proteobacteria
G002346665	p__	p__FCB_group
G000820305	p__	p__Proteobacteria
G002402795	p__	p__Proteobacteria
G002688035	p__	p__DPANN_group
G002408185	p__	p__Proteobacteria
G003449515	p__	p__Proteobacteria
G003051105	p__	p__Proteobacteria
G004298115	p__	p__Acidobacteria
G900545705	p__	p__PVC_group
G002001125	p__	p__Proteobacteria
G011051875	p__	p__Proteobacteria
G006226755	p__	p__Proteobacteria
G902628835	p__	p__Proteobacteria
G005502805	p__	p__Proteobacteria
G900103165	p__	p__Proteobacteria
G000467125	p__	p__Proteobacteria
G001898825	p__	p__Proteobacteria
G003450915	p__	p__Proteobacteria
G001679005	p__	p__Proteobacteria
G001043955	p__	p__Proteobacteria
G900142465	p__	p__FCB_group
G002049985	p__	p__FCB_group
G002786325	p__	p__Proteobacteria
G000420625	p__	p__Proteobacteria
G013032455	p__	p__Proteobacteria
G000622225	p__	p__Proteobacteria
G900640115	p__	p__Proteobacteria
G003218395	p__	p__PVC_group
G900470445	p__	p__Proteobacteria
G001043025	p__	p__Proteobacteria
G003483125	p__	p__Proteobacteria
G009906955	p__	p__Proteobacteria
G900468285	p__	p__Proteobacteria
G000014905	p__	p__Acidobacteria
G000585495	p__	p__Euryarchaeota
G002795425	p__	p__Proteobacteria
G000733775	p__	p__Proteobacteria
G009363755	p__	p__Proteobacteria
G902511185	p__	p__Proteobacteria
G003253745	p__	p__Proteobacteria
G003220055	p__	p__PVC_group
G002083485	p__	p__Proteobacteria
G001425485	p__	p__Proteobacteria
G000948975	p__	p__Proteobacteria
G008035925	p__	p__PVC_group
G007694925	p__	p__PVC_group
G003007735	p__	p__Proteobacteria
G000734965	p__	p__Proteobacteria
G003142595	p__	p__PVC_group
G002863155	p__	p__Proteobacteria
G902616725	p__	p__Proteobacteria
G003611585	p__	p__Proteobacteria
G003313245	p__	p__Proteobacteria
G003972845	p__	p__Proteobacteria
G008081395	p__	p__Proteobacteria
G000585215	p__	p__Proteobacteria
G003165495	p__	p__Proteobacteria
G902598485	p__	p__Proteobacteria
G900156055	p__	p__Proteobacteria
G013001045	p__	p__Proteobacteria
G000333895	p__	p__Proteobacteria
G000417905	p__	p__Proteobacteria
G001797365	p__	p__Proteobacteria
G003528115	p__	p__PVC_group
G001424665	p__	p__Proteobacteria
G002482715	p__	p__Proteobacteria
G001956695	p__	p__Proteobacteria
G902859945	p__	p__Proteobacteria
G004356415	p__	p__Proteobacteria
G001017175	p__	p__Proteobacteria
G001294205	p__	p__Proteobacteria
G001742145	p__	p__Proteobacteria
G900109145	p__	p__Proteobacteria
G003402235	p__	p__Proteobacteria
G009778575	p__	p__Diaforarchaea_group
G000695095	p__	p__FCB_group
G003333265	p__	p__Proteobacteria
G900177725	p__	p__Proteobacteria
G004342915	p__	p__Proteobacteria
G900636765	p__	p__Proteobacteria
G003551985	p__	p__Proteobacteria
G902604225	p__	p__Proteobacteria
G003223325	p__	p__Acidobacteria
G001887595	p__	p__Proteobacteria
G000620725	p__	p__Acidobacteria
G011578045	p__	p__Proteobacteria
G003223245	p__	p__Acidobacteria
G902557605	p__	p__Proteobacteria
G902590435	p__	p__SAR324_cluster
G001788835	p__	p__Candidatus_Peregrinibacteria
G011371455	p__	p__Proteobacteria
G000315795	p__	p__Proteobacteria
G900478295	p__	p__Proteobacteria
G009930495	p__	p__Proteobacteria
G002506585	p__	p__Stenosarchaea_group
G004011885	p__	p__Proteobacteria
G003351345	p__	p__Proteobacteria
G000173415	p__	p__Proteobacteria
G900090215	p__	p__ant,_tsetse,_mealybug,_aphid,_etc._endosymbionts
G000747075	p__	p__Proteobacteria
G000423885	p__	p__Proteobacteria
G900142895	p__	p__Proteobacteria
G001027865	p__	p__Proteobacteria
G902595105	p__	p__Proteobacteria
G002127535	p__	p__Proteobacteria
G004053875	p__	p__Proteobacteria
G003696725	p__	p__PVC_group
G000025945	p__	p__Proteobacteria
G003626995	p__	p__Proteobacteria
G002428205	p__	p__PVC_group
G902601865	p__	p__Proteobacteria
G002717745	p__	p__Acidobacteria
G001871905	p__	p__Proteobacteria
G003252755	p__	p__Proteobacteria
G003566995	p__	p__Proteobacteria
G902524385	p__	p__Proteobacteria
G004799445	p__	p__Proteobacteria
G003026215	p__	p__Proteobacteria
G004118375	p__	p__PVC_group
G003493605	p__	p__Proteobacteria
G009846685	p__	p__Proteobacteria
G002376325	p__	p__Proteobacteria
G001408515	p__	p__Proteobacteria
G001295925	p__	p__Proteobacteria
G001591165	p__	p__Proteobacteria
G900472625	p__	p__Proteobacteria
G001704575	p__	p__Proteobacteria
G002367355	p__	p__Proteobacteria
G002483225	p__	p__FCB_group
G902541695	p__	p__Proteobacteria
G003140275	p__	p__PVC_group
G000502715	p__	p__Proteobacteria
G000315525	p__	p__Proteobacteria
G000342045	p__	p__Proteobacteria
G001008165	p__	p__Proteobacteria
G000023645	p__	p__Proteobacteria
G902573755	p__	p__Proteobacteria
G000017165	p__	p__Methanomada_group
G902612325	p__	p__Proteobacteria
G006494715	p__	p__Proteobacteria
G005116735	p__	p__Proteobacteria
G002862125	p__	p__Proteobacteria
